0.371141,-0.00336686,5.07699e-06,0,0,0,0,0,0
-0.000243557,1.36861e-06,2.38843e-08,0,0,0,0,0,0
10.0,0.337979987251008307,0.000005000000000000,0.337974987251008330,67594.997450201655738056,-0.000227482443845903,0.000008000000000000,0.000235482443845903,29.435305480737920192
15.0,0.321780307843493207,0.000012000000000000,0.321768307843493195,26814.025653624434198719,-0.000217653844258214,0.000008000000000000,0.000225653844258214,28.206730532276704793
21.0,0.302675773659018987,0.000023000000000000,0.302652773659018992,13158.816246044303625240,-0.000204283162629737,0.000014000000000000,0.000218283162629737,15.591654473552672755
28.0,0.280849156209155071,0.000048000000000000,0.280801156209155078,5850.024087690730084432,-0.000186510565075066,0.000020000000000000,0.000206510565075066,10.325528253753319063
36.0,0.256513688924065619,0.000156000000000000,0.256357688924065630,1643.318518744010361843,-0.000163332912061224,0.000031000000000000,0.000194332912061224,6.268803614878201813
45.0,0.229913067152509809,0.000233000000000000,0.229680067152509798,985.751361169570031961,-0.000133603758407667,0.000062000000000000,0.000195603758407667,3.154899329155912202
55.0,0.201321448161841804,0.000309000000000000,0.201012448161841800,650.525722206607838416,-0.000096033353286281,0.000065000000000000,0.000161033353286281,2.477436204404320996
66.0,0.171043451138010505,0.000647000000000000,0.170396451138010496,263.363912114390245733,-0.000049188640221387,0.000090000000000000,0.000139188640221387,1.546540446904295596
78.0,0.139414157185559773,0.000980000000000000,0.138434157185559764,141.259344066897739367,0.000008506742910265,0.000123000000000000,0.000114493257089735,0.930839488534433546
91.0,0.106799109327628469,0.001564000000000000,0.105235109327628473,67.285875529174205667,0.000078772463879490,0.000164000000000000,0.000085227536120510,0.519680098295795312
105.0,0.073594312505950124,0.002219000000000000,0.071375312505950125,32.165530647115872398,0.000163471496104673,0.000215000000000000,0.000051528503895327,0.239667459978266106
120.0,0.040226233580853324,0.003318000000000000,0.036908233580853322,11.123638812794853337,0.000264610118651767,0.000384000000000000,0.000119389881348233,0.310911149344356819
136.0,0.007151801331261559,0.005073000000000000,0.002078801331261559,0.409777514540027310,0.000384337916234293,0.000409000000000000,0.000024662083765707,0.060298493314687174
153.0,-0.025141593545306859,0.006834000000000000,0.031975593545306859,4.678898675052218792,0.000524947779213340,0.000480000000000000,0.000044947779213340,0.093641206694457413
171.0,-0.056136098432738590,0.009742000000000001,0.065878098432738591,6.762276579012378441,0.000688875903597563,0.000686000000000000,0.000002875903597563,0.004192279296739709
190.0,-0.085283398796325655,0.013384000000000000,0.098667398796325662,7.372041153341725384,0.000878701791043190,0.000726000000000000,0.000152701791043190,0.210333045514035311
210.0,-0.112004718182764917,0.018296000000000000,0.130300718182764924,7.121814504960916281,0.001097148248854011,0.000995000000000000,0.000102148248854011,0.102661556637197116
231.0,-0.135690818220158493,0.025998000000000000,0.161688818220158487,6.219279106860470030,0.001347081389981389,0.001182000000000000,0.000165081389981389,0.139662766481716494
253.0,-0.155701998618013426,0.031982999999999998,0.187684998618013410,5.868273727230510772,0.001631510633024252,0.001453000000000000,0.000178510633024252,0.122856595336718444
276.0,-0.171368097167242051,0.040467999999999997,0.211836097167242055,5.234656942948553215,0.001953588702229098,0.001745000000000000,0.000208588702229098,0.119535072910657680
300.0,-0.181988489740161852,0.053673999999999999,0.235662489740161851,4.390626555504748119,0.002316611627489991,0.001946000000000000,0.000370611627489991,0.190447907240488545
325.0,-0.186832090290495301,0.074620000000000006,0.261452090290495320,3.503780357685543745,0.002724018744348564,0.002758000000000000,0.000033981255651436,0.012320977393558974
351.0,-0.185137350853369687,0.088191000000000005,0.273328350853369706,3.099277146799216176,0.003179392693994021,0.002912000000000000,0.000267392693994021,0.091824414146298272
378.0,-0.176112261545318005,0.105798000000000003,0.281910261545318008,2.664608608341537455,0.003686459423263128,0.003822000000000000,0.000135540576736872,0.035463259219485121
406.0,-0.158934350564278071,0.129557000000000005,0.288491350564278104,2.226752321868197271,0.004249088184640224,0.003652000000000000,0.000597088184640224,0.163496217042777614
435.0,-0.132750684189592461,0.167559000000000013,0.300309684189592474,1.792262332608767217,0.004871291536257214,0.004833000000000000,0.000038291536257214,0.007922933221025108
465.0,-0.096677866782009403,0.202396999999999994,0.299074866782009396,1.477664524582920746,0.005557225341893571,0.005419000000000000,0.000138225341893571,0.025507536795270624
496.0,-0.049802040783681889,0.241212000000000010,0.291014040783681871,1.206465850719209199,0.006311188770976338,0.006144000000000000,0.000167188770976338,0.027211714026096567
528.0,0.008821113281831883,0.283698999999999979,0.274877886718168096,0.968906787539498215,0.007137624298580123,0.009030000000000000,0.001892375701419877,0.209565415439632030
561.0,0.080166376809568396,0.356831000000000009,0.276664623190431613,0.775337970048655012,0.008041117705427104,0.007468000000000000,0.000573117705427104,0.076743131417662536
595.0,0.165238993113159260,0.401579000000000019,0.236340006886840759,0.588526807643927397,0.009026398077887028,0.008385000000000000,0.000641398077887028,0.076493509587003850
630.0,0.265074667424831878,0.480323000000000000,0.215248332575168122,0.448132470390066984,0.010098337807977207,0.009265000000000001,0.000833337807977206,0.089944717536665442
666.0,0.380739566895406112,0.565894000000000008,0.185154433104593896,0.327189249408182281,0.011261952593362523,0.010468000000000000,0.000793952593362523,0.075845681444643098
