3,0.000333333333333402,0.000333333333333402,0.000333333333333402,0.000333333333333402,0.000333333333333402,0.000333333333333402,0.000003000000000000,0.000002000000000000,0.000001000000000000,0.000098000000000000,0.000002000000000000,0.000082000000000000,0.078424999999999995
4,0.002631746031746074,0.002631746031746074,0.002631746031746630,0.002631746031746067,0.002631746031746630,0.002631746031746067,0.000004000000000000,0.000003000000000000,0.000014000000000000,0.000175000000000000,0.000011000000000000,0.000252000000000000,0.122653999999999999
5,0.002764346764346785,0.002764346764346785,0.002764346764346357,0.002764346764346772,0.002764346764346357,0.002764346764346772,0.000008000000000000,0.000007000000000000,0.000034000000000000,0.000370000000000000,0.000034000000000000,0.000425000000000000,0.180520999999999987
6,0.002128153408192911,0.002128153408192911,0.002128153408192250,0.002128153408192907,0.002128153408192250,0.002128153408192907,0.000014000000000000,0.000006000000000000,0.000073000000000000,0.000699000000000000,0.000067000000000000,0.000796000000000000,0.243162999999999990
7,0.004160904964058789,0.004160904964058789,0.004160904964059471,0.004160904964058829,0.004160904964059471,0.004160904964058829,0.000022000000000000,0.000014000000000000,0.000187000000000000,0.001470000000000000,0.000163000000000000,0.001281000000000000,0.346109999999999973
8,0.003482109527721022,0.003482109527721022,0.003482109527720972,0.003482109527721017,0.003482109527720972,0.003482109527721017,0.000088000000000000,0.000017000000000000,0.000434000000000000,0.002007000000000000,0.000337000000000000,0.002064000000000000,0.447178999999999993
9,0.005056726244252440,0.005056726244252440,0.005056726244251994,0.005056726244252410,0.005056726244251994,0.005056726244252410,0.000066000000000000,0.000018000000000000,0.000672000000000000,0.002993000000000000,0.000594000000000000,0.003097000000000000,0.576462000000000030
10,0.004571020368141841,0.004571020368141841,0.004571020368142404,0.004571020368141789,0.004571020368142404,0.004571020368141789,0.000149000000000000,0.000031000000000000,0.001354000000000000,0.004711000000000000,0.001212000000000000,0.004839000000000000,0.734654999999999947
11,0.004147219696961461,0.004147219696961461,0.004147219696962553,0.004147219696961491,0.004147219696962553,0.004147219696961491,0.000186000000000000,0.000034000000000000,0.001881000000000000,0.006329000000000000,0.001816000000000000,0.006283000000000000,0.902464000000000044
12,0.004507684520045766,0.004507684520045766,0.004507684520047046,0.004507684520045760,0.004507684520047046,0.004507684520045760,0.000261000000000000,0.000093000000000000,0.002866000000000000,0.008495000000000001,0.002778000000000000,0.008625000000000001,1.126295000000000046
13,0.003729712448887202,0.003729712448887202,0.003729712448887482,0.003729712448887182,0.003729712448887482,0.003729712448887182,0.000464000000000000,0.000118000000000000,0.004070000000000000,0.011181999999999999,0.004100000000000000,0.011372999999999999,1.352754999999999930
14,0.003358372584377253,0.003358372584377253,0.003358372584378046,0.003358372584377278,0.003358372584378046,0.003358372584377278,0.000587000000000000,0.000087000000000000,0.005972000000000000,0.015944000000000000,0.005987000000000000,0.016563000000000001,1.626595000000000013
15,0.003501238000036633,0.003501238000036633,0.003501238000036773,0.003501238000036619,0.003501238000036773,0.003501238000036619,0.000891000000000000,0.000116000000000000,0.008547000000000001,0.023175000000000001,0.008083000000000000,0.020546999999999999,1.969217999999999913
16,0.003252405730377109,0.003252405730377109,0.003252405730377162,0.003252405730377117,0.003252405730377162,0.003252405730377117,0.001290000000000000,0.000180000000000000,0.012127000000000001,0.026172999999999998,0.011908999999999999,0.029582000000000001,2.292212999999999834
17,0.003734506259890922,0.003734506259890922,0.003734506259891550,0.003734506259890955,0.003734506259891550,0.003734506259890955,0.001533000000000000,0.000288000000000000,0.015629000000000001,0.031420999999999998,0.016553999999999999,0.033218999999999999,2.696261999999999937
18,0.004228087977308157,0.004228087977308157,0.004228087977308060,0.004228087977308187,0.004228087977308060,0.004228087977308187,0.002281000000000000,0.000295000000000000,0.020650999999999999,0.038582999999999999,0.020619999999999999,0.038955999999999998,3.020990999999999982
19,0.003381631624543203,0.003381631624543203,0.003381631624543246,0.003381631624543178,0.003381631624543246,0.003381631624543178,0.003170000000000000,0.000388000000000000,0.026955000000000000,0.047243000000000000,0.026765000000000001,0.048505000000000000,3.560137999999999803
20,0.003582434490292062,0.003582434490292062,0.003582434490291356,0.003582434490292071,0.003582434490291356,0.003582434490292071,0.003737000000000000,0.000408000000000000,0.039786000000000002,0.062081999999999998,0.036048999999999998,0.074267000000000000,4.087466000000000044
