10,0.021053549624978213,0.000029000000000000,0.008271000000000001
20,0.019640676783533942,0.000017000000000000,0.009561000000000000
30,0.017320774463631623,0.000014000000000000,0.012951000000000001
40,0.020059305773591517,0.000013000000000000,0.016926000000000000
50,0.016766091051805352,0.000014000000000000,0.021117000000000000
60,0.005956741671027390,0.000013000000000000,0.025297000000000000
70,0.011233211233211254,0.000015000000000000,0.029870000000000001
80,0.009685156113727555,0.000015000000000000,0.034589000000000002
90,0.006703878132449577,0.000012000000000000,0.037413000000000002
100,0.005796267224838665,0.000015000000000000,0.041721000000000001
110,0.011575725861440168,0.000014000000000000,0.045784999999999999
120,0.012031222745508491,0.000012000000000000,0.049806000000000003
130,0.011320425606139913,0.000015000000000000,0.055440999999999997
140,0.008529565672422825,0.000015000000000000,0.058739000000000000
150,0.005166579452293764,0.000014000000000000,0.064116000000000006
160,0.004232077446363182,0.000015000000000000,0.067086999999999994
170,0.006720636972737826,0.000015000000000000,0.072058999999999998
180,0.008064422350136654,0.000014000000000000,0.075703999999999994
190,0.008926161557740519,0.000014000000000000,0.079385999999999998
200,0.005111634397348694,0.000016000000000000,0.083297999999999997
210,0.005564276992848441,0.000016000000000000,0.088352000000000000
220,0.008646908646908678,0.000016000000000000,0.093568999999999999
230,0.008521981813907306,0.000016000000000000,0.097694000000000003
240,0.003595412523983968,0.000016000000000000,0.100716000000000000
250,0.011105529391243686,0.000015000000000000,0.105478000000000002
260,0.004796790511076253,0.000015000000000000,0.108794000000000002
270,0.006279434850863445,0.000015000000000000,0.113289000000000001
280,0.009310134310134333,0.000016000000000000,0.122652999999999998
290,0.005356766933121639,0.000014000000000000,0.120529999999999998
300,0.006607360893075188,0.000016000000000000,0.125252000000000002
310,0.005664432853372968,0.000014000000000000,0.129896000000000011
320,0.004729744461887331,0.000016000000000000,0.133125999999999994
330,0.007922236493665089,0.000015000000000000,0.137775000000000009
340,0.008401822267368506,0.000017000000000000,0.140822000000000003
350,0.006087563230420400,0.000015000000000000,0.145190999999999987
360,0.004317111459968624,0.000017000000000000,0.149221999999999994
370,0.005746720032434352,0.000016000000000000,0.153683999999999987
380,0.004713707345286307,0.000015000000000000,0.160371000000000014
390,0.002825745682888559,0.000015000000000000,0.167399999999999993
400,0.002971829757544073,0.000017000000000000,0.167641000000000012
410,0.003409018391596800,0.000024000000000000,0.170610000000000012
420,0.003331589045874789,0.000014000000000000,0.175466000000000011
430,0.004305550484952502,0.000015000000000000,0.178443999999999992
440,0.005984491698777438,0.000015000000000000,0.183954000000000006
450,0.004813070527356254,0.000015000000000000,0.187853999999999993
460,0.005054262507678661,0.000016000000000000,0.191174000000000011
470,0.006237868851850636,0.000016000000000000,0.197723000000000010
480,0.004335644514215972,0.000015000000000000,0.199669000000000013
490,0.005192992948095006,0.000017000000000000,0.207371000000000000
500,0.003365428222571111,0.000017000000000000,0.209255999999999998
510,0.004038538492320036,0.000015000000000000,0.212383999999999989
520,0.006222745508459830,0.000016000000000000,0.217316000000000009
530,0.003155843856652487,0.000015000000000000,0.224293999999999993
540,0.005419888753222107,0.000015000000000000,0.233089999999999992
550,0.007053898482469926,0.000016000000000000,0.232945999999999986
560,0.003660823303680471,0.000014000000000000,0.235781999999999992
570,0.004110092080016904,0.000016000000000000,0.244498999999999994
580,0.005073169851495004,0.000016000000000000,0.254504000000000008
590,0.006400648047137176,0.000015000000000000,0.251663000000000026
600,0.004011861154718314,0.000015000000000000,0.252680999999999989
610,0.003982122483293458,0.000016000000000000,0.261545000000000027
